csv_file,keywords
iir-12.4.csv,"['Language Modeling Approaches', 'Language Modeling Approach', 'Ir', 'Language Model', 'Language Models', 'Language Modeling', 'Query', 'Queries', 'Document Likelihood Model', 'Relevance Feedback', 'Terms', 'Term', 'Bim Model', 'Pseudo-Relevance Feedback', 'Kullback-Leibler Divergence', 'Kl Divergence', 'Probability Distribution', 'Query-Likelihood Approaches', 'Query-Likelihood Approach', 'Document-Likelihood Approaches', 'Ranking Function', 'Ad Hoc Retrieval', 'Topic Tracking', 'Normalized Log-Likelihood Ratio', 'Synonymy', 'Documents', 'Document', 'Translation Model', 'Translation Models', 'Cross-Language Ir', 'Conditional Probability Distribution', 'Translation Query Generation Model', 'Document Language Model', 'Bilingual Dictionary', 'Document Collection', 'Query Likelihood Lm', 'Query Language Model', 'Relevant Documents', 'Information Theory', 'Query-Likelihood', 'Document-Likelihood', 'Log-Likelihood Ratio', 'Vocabulary Terms', 'Relevance Feedback Models', 'Document Retrieval', 'Cross-Entropies', 'Lms', 'Translation Dictionary', 'Hypertext']"
iir-8.5.1.csv,"['Relevance', 'System Evaluation', 'Relevant Documents', 'Nonrelevant Documents', 'Ir System', 'Ir Systems', 'Machine Learning Methods', 'Ir Evaluation', 'Ir', 'Trec', 'Scoring', 'Parameter Weights', 'Document', 'Documents', 'Collection', 'Retrieval Systems', 'Information Need', 'Information Needs', 'Queries', 'Inex', 'Ntcir', 'Marginal Relevance', 'Test Collection', 'Relevance-Based Assessment', 'World Wide Web', 'Retrieval Effectiveness', 'Effectiveness', 'Document Length Normalization Methods', 'Inex Evaluations']"
iir-12.2.2.csv,"['Query Generation Probability', 'Lm', 'Lms', 'Query', 'Queries', 'Maximum Likelihood Estimation', 'Language Model', 'Language Models', 'Language Model', 'Language Models', 'Document', 'Documents', 'Term Frequency', 'Term', 'Terms', 'Tokens', 'Speech Recognition', 'Training Data', 'Ir', 'Vector Space Systems', 'Conjunctive Semantics', 'Smoothing', 'Unsmoothed Model', 'Document Language Model', 'Document Language Models', 'Probability Distribution', 'Collection', 'Multinomial Distribution', 'Document Collection', 'Linear Interpolation Language Model', 'Bayesian Updating Process', 'Smoothing Methods', 'Mle', 'Line Search', 'Expectation Maximimization Algorithm', 'Language Model Of Document', 'Zero Probabilities', 'Speech Recognition Application', 'Ir Application', 'Human-Computer Interface', 'Web Search', 'Term Weighting', 'Linear Interpolation Smoothing', 'Unigram', 'Prior Distribution', 'Uniform Distribution', 'Retrieval Ranking']"
iir-1.3.csv,"['Boolean Retrieval Model', 'Simple Conjunctive Query', 'Dictionary', 'Intersection', 'Postings Lists', 'Postings List', 'Documents', 'Merge Algorithm', 'Docid', 'Query Optimization', 'Query Processing', 'Terms', 'Term', 'Binary Searches', 'Queries', 'Query', 'Querying', 'Boolean Query', 'Boolean Queries', 'Inverted Index', 'Conjunctive Query', 'Postings Merge', 'Posting', 'Postings', 'Document Frequency', 'Pointers', 'Pointer', 'Indexing', 'Collection', 'Merging', 'Document Collection']"
iir-3.1.csv,"['Dictionaries', 'Dictionary', 'Tolerant Retrieval', 'Inverted Indexes', 'Inverted Index', 'Proximity Queries', 'Proximity Query', 'Data Structures', 'Data Structure', 'Terms', 'Term', 'Vocabulary', 'Wildcard Query', 'Documents', 'Document', 'Query Term', 'Query Terms', 'Standard Inverted Index', 'Postings List', 'Collection', 'Postings', 'Hashing', 'Search Trees', 'Search Tree', 'Keys', 'Key', 'Search Engines', 'Search Engine', 'Pointer', 'Pointers', 'Binary Tree', 'Binary Search Tree', 'Efficient Search', 'B-Tree', 'B-Trees', 'Document Collection', 'Query', 'Queries', 'Vocabulary Term', 'Vocabulary Terms', 'Hash Function', 'Balance Property', 'Binary Test', 'Search', 'Vocabulary Lookup Operation', 'Hash Collisions', 'Node', 'Children', 'Root', 'Sub-Trees', 'Tree', 'Rebalancing', 'Branch', 'Disk Blocks']"
iir-16.3.csv,"['Evaluation Of Clustering', 'Objective Functions', 'Intra-Cluster Similarity', 'Intercluster Similarity', 'Internal Criterion', 'Clusters', 'Cluster', 'Clustering', 'Clusters', 'Cluster', 'Clustering Algorithms', 'External Criterion', 'Purity', 'Normalized Mutual Information', 'Rand Index', 'False Positive', 'False Negative', 'F Measure', 'Nmi', 'Maximum Mutual Information', 'Mi', 'True Positive', 'True Negative', 'Ri', 'Documents', 'Document', 'Documents', 'Document', 'Effectiveness', 'Gold Standard', 'External Criterion Of Quality', 'External Criteria Of Clustering Quality', 'One-Document Clusters', 'Evaluation Benchmark', 'Classes', 'Mutual Information', 'Maximum Likelihood Estimates Of The Probabilities', 'Class Membership', 'Accuracy', 'Tp', 'Fp', 'Fn', 'Tn', 'Recall', 'Information Retrieval']"
iir-14.6.csv,"['Bias-Variance Tradeoff', 'Nonlinear Classifiers', 'Nonlinear Classifier', 'Linear Classifiers', 'Linear Classifier', 'Classification Error', 'Text Classification', 'Machine Learning', 'Text Classification Problem', 'Text Classification Problems', 'Knn', 'Linear Models', 'Linear Model', 'Nonlinear Models', 'Quadratic Polynomial', 'Complexity Of Learning', 'Feature Selection', 'Regularization', 'Margin Maximization', 'Training Documents', 'Test Documents', 'Document', 'Documents', 'Document Representation', 'Bag Of Words Model', 'Mean Squared Error', 'Optimal Classifier', 'Mse', 'Classifiers', 'Classifier', 'Learning Methods', 'Learning Method', 'Learning Error', 'Statistical Text Classification', 'Optimal Learning Method', 'Bias', 'Conditional Probability', 'Training Sets', 'Training Set', 'Linear Methods', 'Rocchio', 'Naive Bayes', 'Nonlinear Class Boundary', 'Nonlinear Method', 'Nonlinear Methods', 'Variance', 'Linear Learning Methods', 'Overfitting', 'Model Complexity', 'Rocchio Classifier', 'One-Feature Classifier', 'Misclassifications', 'Text Classification Algorithms', 'Linear Svms', 'Regularized Logistic Regression', 'Regularized Linear Regression', 'Likelihood Of Linear Separability', 'High-Dimensional Spaces', 'Nonlinear Learning Methods', 'Nonlinear Learning Method', 'Training Data', 'Generative Models', 'Test Set', 'Linear Hyperplane', 'Decision Boundaries', 'Memory Capacity', 'Centroid', 'Centroids', 'Fit-Training-Set-Perfectly Classifier', 'Svms', 'Effectiveness', 'Class', 'Positive And Negative Errors', 'Non-Linear Problems', 'Class Boundary', 'Class Boundaries', 'Noise Documents', 'Linear Separability', 'Linearity', 'Hyperplane']"
iir-12.2.3.csv,"['Ponte And Croftâ\x80\x99S Experiments', 'Language Modeling Approach', 'Information Retrieval', 'Language Model', 'Language Modelling', 'Language Model', 'Multinomials', 'Multivariate Bernoulli Model', 'Lm Approach', 'Ir', 'Text Classification', 'Effectiveness', 'Term Weights', 'Tf-Idf Weights', 'Trec Topics', 'Trec Disks', 'Queries', 'Tf-Idf Based Term Weighting Approach', 'Ponte And Croftâ\x80\x99S Multivariate Bernoulli Model', 'Natural Language Queries', 'Tf-Idf', 'Term Weighting Approach']"
iir-14.4.csv,"['Nonlinear Classifiers', 'Nonlinear Classifier', 'Linear Classifiers', 'Linear Classifier', 'Naive Bayes', 'Rocchio', 'Text Classifiers', 'Two-Class Classifier', 'Two-Class Classifiers', 'Two-Dimensional Vector Representation', 'Document', 'Documents', '2D Linear Classifier', 'Decision Hyperplane', 'Decision Hyperplanes', 'Algorithm', 'M-Dimensional Vectors', 'Linear Problem', 'Class Boundary', 'Text Classification', 'Noise Documents', 'Noise Document', 'Noise Feature', 'Document Representation', 'Classification Error', 'Training Set', 'Classifier', 'Linear Separability', 'Linear Separators', 'Linearly Separable Problem', 'Nonlinear Problem', 'Linear Classification', 'Decision Boundary', 'Centroids', 'Vocabulary', 'Knn', 'Linear Hyperplanes', 'Features', 'Hyperplane', 'Hyperplanes', 'Learning Methods', 'Learning Method', 'Effectiveness', 'Class Centroids', 'Category', 'Tokens', 'Class', 'Terms', 'Log Space', 'Training Data']"
iir-4.2.csv,"['Blocked Sort-Based Indexing', 'Nonpositional Index', 'Dominant Key', 'Docid', 'Docids', 'Secondary Key', 'Term', 'Terms', 'Postings List', 'Postings Lists', 'Document', 'Documents', 'Collections', 'Collection', 'Memory', 'Index Construction', 'Termid', 'Termids', 'Vocabulary', 'Inverted Index', 'Index Construction Algorithms', 'Index Construction Algorithm', 'Reuters-Rcv1', 'Tokens', 'Token', 'Postings File', 'External Sorting Algorithm', 'Random Disk Seeks', 'Blocked Sort-Based Indexing Algorithm', 'Bsbi', 'Index', 'In-Memory Sort', 'Posting', 'Data Structure', 'Merge', 'Document Frequency', 'String', 'Strings', 'Secondary Storage', 'Multipass Algorithms', 'Reuters-Rcv1 Collection', 'Compression Techniques', 'Inversion', 'Priority Queue', 'Sorting', 'Term-Docid Pairs', 'Disk Space', 'Gb', 'Bytes', 'Main Memory', 'Disk', 'Algorithm', 'Sorting-Sequential Disk Reads', 'Block', 'Blocks', 'Merged Index', 'Block Files', 'Read Buffers', 'Write Buffer', 'Time Complexity']"
iir-13.6.csv,"['Evaluation Of Text Classification', 'Reuters-21578 Collection', 'Text Classification Evaluation', 'Reuters-Rcv1 Collection', 'Classes', 'Topic Categories', 'Document', 'Documents', 'Two-Class Classifiers', 'Two-Class Classifier', 'Modapte Split', 'Training Documents', 'Test Documents', 'Text Classification', 'Test Data', 'Accuracy', 'Recall', 'Precision', 'F1', 'Performance', 'Computational Efficiency Of Classification', 'Ir System', 'Macroaveraging', 'Microaveraging', 'Naive Bayes', 'Nb', 'Linear Svms', 'Svm', 'Knn', 'Decision Trees', 'Training Sample', 'Classifier', 'Machine Learning Algorithm', 'Training Set', 'Ad Hoc Retrieval', 'Development Set', 'Held-Out Data', 'Test Set', 'Effectiveness', 'Performance Efficiency', 'Classification', 'True Negatives', 'True Positives', 'Collection', 'Classic Reuters-21578 Collection', 'Any-Of Problem', 'Classification Error', 'Classification Accuracy', 'Classification Decisions', 'One-Of Classification', 'Rocchio', 'Evaluation', 'Document Collection']"
iir-10.3.csv,"['Vector Space Model', 'Xml Retrieval', 'Node', 'Nodes', 'Leaf', 'Vector Space', 'Lexicalized Subtrees', 'Lexicalized Subtree', 'Documents', 'Document', 'Documents', 'Document', 'Subtrees', 'Vocabulary Term', 'Vocabulary Terms', 'Leaf Node', 'Queries', 'Query', 'Vector Space Retrieval System', 'Collection', 'Paths', 'Xml-Context/Term Pairs', 'Xml-Context/Term Pair', 'Structural Term', 'Structural Terms', 'Extended Queries', 'Context Resemblance', 'Query Path', 'Document Path', 'Xml Contexts', 'Xml Context', 'Weights', 'Weight', 'Weightings', 'Weightings', 'Inverse Document Frequency', 'Cosine Measure', 'Query Length Normalization', 'Normalizer', 'Query-Document Similarities', 'Sparse Term Statistics', 'Matching Function', 'Unstructured Retrieval', 'Xml Tree', 'Lexicalized Subtrees Of Documents', 'Pseudo-Xpath Notation', 'Query Structure', 'Non-Structural Terms', 'Vocabulary', 'Query-Document Similarity Function', 'Document Frequency', 'Query Structural Term', 'Query Term', 'Context Resemblance Function', 'Xml-Context Pairs', 'Xml-Context Pair', 'Parent-Child Node Pair', 'Array Normalizer', 'Postings Lists', 'Postings List', 'Similarity Function', 'Structural Queries']"
iir-10.2.csv,"['Xml Retrieval', 'Structured Retrieval', 'Unstructured Retrieval', 'Collection', 'Collections', 'Structured Documents', 'Queries', 'Query', 'Documents', 'Document', 'Xml Elements', 'Ir Systems', 'Structured Document Retrieval Principle', 'Tree', 'Trees', 'Indexing Unit', 'Indexing Units', 'Non-Overlapping Pseudodocuments', 'Leaves', 'Relevance', 'Leaf Element', 'Nested Elements', 'Xml Retrieval System', 'Query Terms', 'Query Term', 'Structured Queries', 'Term', 'Inverse Document Frequency', 'Ir', 'Xml Documents', 'Schema Heterogeneity', 'Schema Diversity', 'Document Structures', 'Query Interface', 'Parent-Child Relationships', 'Extended Queries', 'Extended Query', 'Indexing', 'Document Unit', 'Ranking', 'Document Frequency', 'Idf', 'Idf Weights', 'Xml-Context Pairs', 'Df', 'Xml Schemas', 'Ir Application', 'Keyword Queries', 'Pseudo-Xpath Notation', 'Retrieval', 'Pseudodocuments', 'Root Node', 'Leaf Node', 'Sparse Data Problems', 'Xml-Term Pairs', 'Parent Node', 'Tree Structure']"
iir-6.4.csv,"['Document', 'Documents', 'Tf', 'Tf-Idf', 'Sublinear Tf Scaling', 'Term Frequency', 'Term Frequencies', 'Wf-Idf', 'Tf Weights', 'Terms', 'Term', 'Terms', 'Term', 'Smoothing', 'Smoothing Term', 'Classification', 'Term Weightings', 'Term Weight', 'Term Weighting', 'Information Retrieval Systems', 'Vector Space Scoring', 'Vector Space Scoring Method', 'Query Vector', 'Document Vector', 'Document Vectors', 'Document Frequency', 'Document Frequencies', 'Normalization Functions', 'Normalization Function', 'Log-Weighted Term Frequency', 'Idf', 'Cosine Normalization', 'Idf Weighting', 'Pivoted Normalized Document Length', 'Euclidean Length', 'Unit Vectors', 'Unit Vector', 'Query Terms', 'Document Collection', 'Queries', 'Query', 'Collection', 'Probability Of Relevance', 'Normalized Term Frequency', 'Stop Word', 'Ranking', 'Outlier Term', 'Standard Weighting Scheme', 'Document Length Normalization', 'Pivot Length', 'Wf', 'Maximum Tf Normalization', 'Query Weighting Schemes', 'Weighting Schemes', 'Weighting Scheme', 'Text Retrieval System', 'Information Needs', 'Search Terms', 'Normalized Document', 'Boolean Judgment', 'Relevance Judgments', 'Pivoted Document Length Normalization', 'Pivoted Length Normalization', 'Linear Pivoted Normalization', 'Machine Learning Based Scoring Approach']"
iir-12.3.csv,"['Language Modeling', 'Ir', 'Language Modeling Approach', 'Text Retrieval', 'Queries', 'Documents', 'Document', 'Probabilistic Language Modeling', 'Probabilistic Approaches', 'Bim', 'Lm Approach', 'Lm Approaches', 'Information Needs', 'Information Need', 'Xml Retrieval', 'Ir Models', 'Unigram Models', 'Unigram Model', 'Relevance', 'Tf-Idf Models', 'Term Frequency', 'Document Length Normalization', 'Terms', 'Collections', 'Collection', 'Tf-Idf', 'Bm25 Weights', 'Vector Space Retrieval System', 'Relevance Feedback', 'Boolean Retrieval Operators', 'Language Processing', 'Document Model', 'Speech Processing', 'Query Language', 'Document Generation Probability', 'Collection Generation Probability', 'Speech And Language Processing', 'Idf', 'Ranking Of Documents', 'Mathematical Models', 'Natural Language Processing']"
iir-16.4.csv,"['K-Means', 'Flat Clustering Algorithm', 'Euclidean Distance', 'Centroid', 'Centroids', 'Documents', 'Length-Normalized Vectors', 'Rocchio Classification', 'Residual Sum Of Squares', 'Rss', 'Seed', 'Seeds', 'Global Minimum', 'Outliers', 'Singleton Cluster', 'Seed Selection', 'Deterministic Hierarchical Clustering Methods', 'Buckshot Algorithm', 'Time Complexity', 'Hierarchical Algorithms', 'Linear Algorithm', 'K-Medoids', 'Medoid', 'Cluster', 'Clusters', 'Clustering', 'Algorithm', 'Hierarchical Clustering', 'Hierarchical Clustering Methods', 'Random Sample', 'Sparse Document Vectors', 'Average Squared Euclidean Distance', 'Cluster Centers', 'Mean', 'Real-Valued Space', 'Training Set', 'K-Means Algorithm', 'Suboptimal Clustering', 'Iterations', 'High Dimensionality', 'Distance Computations']"
iir-4.4.csv,"['Distributed Indexing', 'Distributed Index', 'Collections', 'Collection', 'Index Construction', 'Clusters', 'Web Index', 'Distributed Indexing Algorithms', 'Term-Partitioned Index', 'Document-Partitioned Index', 'Mapreduce', 'Distributed Computing', 'Nodes', 'Master Node', 'Splits', 'Split', 'Key-Value Pairs', 'Key-Value Pair', 'Termid', 'Termids', 'Docid', 'Terms', 'Term', 'Map Phase', 'Bsbi', 'Spimi', 'Parsers', 'Parser', 'Segment Files', 'Segment File', 'Reduce Phase', 'Reduce Phases', 'Indexing System', 'Inverter', 'Inverters', 'Term Frequencies', 'Term Frequency', 'Posting', 'Postings', 'Inverted Index', 'Local Disk', 'Master', 'Mapreduce Functions', 'World Wide Web', 'Computer Clusters', 'Web Search Engines', 'Document', 'Documents', 'Single-Machine Indexing', 'Sorted Postings List', 'Crawling', 'Google Indexing System', 'Search Engines', 'Distributed Index Construction Method', 'Memory', 'Disk', 'Supercomputer', 'Chunks', 'Worker Nodes', 'Map', 'Mapping', 'Mb', 'Mapping Splits', 'Key', 'Keys', 'Network Traffic', 'Mapreduce Jobs', 'Mapreduce Operations', 'Distributed Environment']"
iir-10.1.csv,"['Xml Document', 'Xml Documents', 'Tree', 'Trees', 'Node', 'Nodes', 'Xml Element', 'Xml Attribute', 'Xml Attributes', 'Leaf Nodes', 'Internal Nodes', 'Parents', 'Children', 'Xpath', 'Xml Contexts', 'Xml Context', 'Xml Document Collection', 'Vocabulary Term', 'Schema', 'Schemas', 'Xml Dtd', 'Xml Schema', 'Structured Queries', 'Xml Retrieval System', 'Collection', 'Xml Queries', 'Nexi', 'Narrowed Extended Xpath I', 'Query', 'Queries', 'Relational Attribute Constraints', 'Information Retrieval Problem', 'Xml Retrieval', 'Nexi Query', 'Relational Attributes', 'Documents', 'Document', 'Element Nodes', 'Xml', 'Ordered Tree', 'Xml Dom', 'Root Element', 'Ranking Constraint', 'Opening Tag', 'Closing Tag', 'Metadata', 'Xml Document Object Model', 'Dom', 'Term', 'Search', 'Attribute Nodes', 'Subtree', 'Element-Node Tree']"
iir-10.csv,"['Information Retrieval Systems', 'Relational Databases', 'Relational Database', 'Ir Systems', 'Unstructured Text', 'Relational Data', 'Information Retrieval', 'Database Systems', 'Retrieval Model', 'Data Structures', 'Query Language', 'Structured Text Search Problems', 'Sql Query', 'Precision', 'Recall', 'Structured Documents', 'Structured Retrieval', 'Queries', 'Query', 'Collection', 'Structured Queries', 'Unranked Retrieval Models', 'Boolean Model', 'Unranked System', 'Search System', 'Search', 'Structured Search', 'Ranked Retrieval Methods', 'Extensible Markup Language', 'Xml', 'Html', 'Documents', 'Data-Centric Xml', 'Semistructured Retrieval', 'Semistructured Queries', 'Database Querying', 'Parametric Search', 'Zone Search', 'Parametric Fields', 'Zones', 'Tree Structure', 'Inex', 'Data-Centric Approaches', 'Text-Centric Approaches', 'Xml Retrieval', 'Markup', 'Databases', 'Patent Databases', 'Named Entity Tagging', 'Marked Up Text', 'Unranked Retrieval System', 'Markup Languages', 'Xml Format', 'Inverted Index-Based Methods', 'Text-Centric Xml', 'Information Retrieval Problem', 'Data Model', 'Xml Documents', 'Information Need', 'Structured Data', 'Sgml', 'Xml Queries', 'Unstructured Retrieval', 'Vector Space Model']"
iir-7.2.csv,"['Information Retrieval System', 'Scoring', 'Vector Spaces', 'Vector Space', 'Vector Space Retrieval', 'Query Operators', 'Retrieval', 'Vector Space Queries', 'Vector Space Query', 'Tiered Indexes', 'Index Elimination', 'Inexact Top-K Retrieval', 'Documents', 'Document', 'Documents', 'Document', 'Champion Lists', 'Terms', 'Tf', 'Document Id', 'Query-Term Proximity', 'Query Terms', 'Query', 'Queries', 'Proximity-Weighted Scoring Functions', 'Proximity-Weighted Scoring Function', 'Cosine Similarity', 'Scoring Function', 'Machine Learning', 'Search Interfaces', 'Query Parser', 'Phrase Query', 'Phrase Queries', 'Vector Space Scoring', 'Collections', 'Collection', 'Web Search', 'Machine-Learned Scoring', 'Boolean', 'Tokens', 'Tokenization', 'Parsed Document', 'Spelling Correction', 'Tolerant Retrieval', 'Retrieved Documents', 'Machine-Learned Ranking', 'Search System', 'Postings', 'Free Text Queries', 'Stop Words', 'Web Search Engines', 'Static Quality', 'Proximity Weighting', 'Evidence Accumulation', 'Aggregate Scoring Function', 'Parsing', 'Document Collection', 'Field Queries', 'Language And Format Detection', 'Stemming', 'Document Cache', 'Metadata', 'Positional Indexes', 'Indexes', 'Index', 'Indexers', 'Indexes', 'Index', 'Indexers', 'Free Text User Query', 'Scoring Module', 'Mlr', 'Search', 'Retrieval Operators', 'Query String', 'Query Parsing Layer', 'Zones', 'Zone', 'Document Management Systems', 'Linguistic Processing', 'Field Indexes', 'Zone Indexes']"
iir-6.3.csv,"['Document Classification', 'Vector Space Scoring', 'Vector Space Scores', 'Document Collection', 'Tf-Idf Weighting Scheme', 'Vector Space', 'Term', 'Terms', 'Cosine Similarity', 'Cosine Similarities', 'Vector Representations', 'Dot Product', 'Dot Products', 'Inner Product', 'Euclidean Lengths', 'Euclidean Length', 'Length-Normalization', 'Collection', 'Document', 'Documents', 'Idf', 'Queries', 'Query', 'Query Terms', 'Query Term', 'Tf', 'Tf-Idf Weights', 'Inverted Index', 'Free Text Query', 'Accumulators', 'Accumulator', 'Postings', 'Posting', 'Inverse Document Frequency', 'Postings Lists', 'Document-At-A-Time Scoring', 'Term-At-A-Time Scoring', 'Scoring', 'Information Retrieval Operation', 'Information Retrieval Operations', 'Unit Vector', 'Term-Document Matrix', 'Bag Of Words', 'Query Vector', 'Dictionary Term', 'Weighting Scheme', 'Weighting Schemes', 'Term Frequencies', 'Term Frequency', 'Search Engines', 'Vocabulary', 'Algorithm', 'Array', 'Tf-Idf', 'Priority Queue Data Structure', 'Heap', 'Concurrent Postings Traversal']"
iir-9.2.csv,"['Query Reformulation', 'Query Reformulations', 'Search', 'Searches', 'Ir System', 'Inverted Index', 'Terms', 'Term', 'Collection', 'Query Expansion', 'Relevance Feedback', 'Documents', 'Query', 'Query Terms', 'Search Engines', 'Query Suggestions', 'Expanded Queries', 'Controlled Vocabulary', 'Manual Thesaurus', 'Automatically Derived Thesaurus', 'Collection Of Documents', 'Web Search', 'Thesaurus-Based Query Expansion', 'Automatic Thesaurus Generation', 'Word Cooccurrence', 'Co-Occurrence Thesaurus', 'Term-Term Similarities', 'Term-Document Matrix', 'Dimensionality Reduction', 'Latent Semantic Indexing', 'Term Ambiguity', 'False Positives', 'Recall', 'Precision', 'Pseudo Relevance Feedback', 'Stop Lists', 'Term Weighting', 'Library Subject Indexes', 'Interactive Query Expansion', 'Automatic Query Expansion', 'Word Co-Occurrence Statistics', 'Query Log Mining', 'Global Analysis Techniques', 'False Negatives', 'Dictionaries', 'Domain-Particular Vocabularies', 'Web Search Engine', 'Library Of Congress Subject Headings', 'Dewey Decimal System', 'Unified Medical Language System']"
iir-6.1.csv,"['Parametric Indexes', 'Parametric Index', 'Zone Indexes', 'Zone Index', 'Document', 'Documents', 'Terms', 'Term', 'Metadata', 'Fields', 'Field', 'Query Processing', 'Postings Intersections', 'Postings', 'Query', 'Queries', 'Parametric Search', 'Search Engine', 'B-Tree', 'Zones', 'Zone', 'Inverted Index', 'Inverted Indexes', 'Weighted Zone Scoring', 'Weighted Zone Scores', 'Weighted Zone Score', 'Weighted Zone Score', 'Boolean Queries', 'Boolean Query', 'Boolean Score', 'Boolean Function', 'Boolean Functions', 'Ranked Boolean Retrieval', 'Query Term', 'Accumulator', 'Accumulators', 'Training Examples', 'Training Example', 'Zone Score', 'Zone Scores', 'Boolean Value', 'Boolean Values', 'Machine-Learned Relevance', 'Document-Query Pair', 'Quadratic Function', 'Digital Documents', ""Field'S Dictionary"", 'Vocabulary Stems', 'Main Memory', 'Algorithm', 'Postings Traversal', 'Boolean And Query', 'Array', 'Information Retrieval', 'Machine Learning', 'Learned Scores', 'Boolean Match Scores', 'Collection', 'Boolean Match Function', 'Boolean Variables', 'Training Document', 'Training Query']"
iir-15.3.csv,"['Classification', 'Machine Learning Methods', 'Machine Learning Method', 'Bias', 'Text Features', 'Text Classification', 'Classifier', 'Classifiers', 'Training Data', 'Boolean Expressions', 'Documents', 'Document', 'Documents', 'Document', 'Supervised Classifier', 'Machine Learning Theory', 'Naive Bayes', 'Semi-Supervised Training Methods', 'Em Algorithm', 'Bootstrapping', 'Semi-Supervised Learning Algorithm', 'Svms', 'Svm', 'Transductive Svms', 'Active Learning', 'Linear Classifier', 'Boolean Rule-Based Classifier', 'Machine Learning Classifier', 'Machine Learning Models', 'Boolean-Like Models', 'Classification Effectiveness', 'Text Classification Problem', 'Classification Algorithms', 'Classification Problems', 'Hierarchical Structure', 'Hierarchical Classification', 'Scalability Of Classifiers', 'Aggressive Feature Selection', 'Machine Learning', 'Boost', 'Boosting', 'Boost', 'Boosting', 'Classification Accuracy', 'Voting', 'Bagging', 'Ad Hoc Retrieval', 'Terms', 'Ir Query Languages', 'Features', 'Feature Engineering', 'Tokens', 'Effectiveness', 'K-Gram Features', 'Stemming', 'Lowercasing', 'Test Collection', 'Ir', 'Parameter Tying', 'Text Summarization', 'Feature Selection', 'Feature Selection Methods', 'Accuracy', 'Categorization', 'Text Classifier', 'Text Classifiers', 'Text Classifier', 'Text Classifiers', 'Query Languages', 'Precision', 'Recall', 'Decision Trees', 'Classifier Effectiveness', 'Document Collection', 'Subvocabularies', 'Web Directories', 'Library Classification Schemes', 'Classification Schemes', 'Feature Sparseness', 'Data Sparseness', 'Document Zones', 'Classification Of Text Documents', 'Domain-Specific Text Features', 'Nearest Neighbor Model', 'Confidence Decisions', 'Tying Parameters', 'Upweighting']"
iir-8.5.csv,"['Relevance', 'Information Needs', 'Information Need', 'Documents', 'Document', 'Test Document Collection', 'Query Terms', 'Relevance Assessments', 'Cranfield', 'Query And Document Pair', 'Pooling', 'Collection', 'Collections', 'Top K Documents', 'Ir Systems', 'Ir System', 'Boolean Keyword Searches', 'Query', 'Relevance Judgments', 'Kappa Statistic', 'Marginal Statistics', 'Kappa Value', 'Trec Evaluations', 'Ir Evaluation', 'Judgments Of Relevance', 'Interjudge Agreement Of Relevance', 'Binary Relevance Judgment', 'Test Information Needs', 'Marginal', 'Marginals', 'Ir Collections', 'Gold Standard']"
iir-1.1.csv,"['Information Retrieval', 'Document Retrieval', 'Grepping', 'Grep', 'Wildcard Pattern Matching', 'Collections', 'Collection', 'Index', 'Term-Document Incidence Matrix', 'Terms', 'Term', 'Query', 'Querying', 'Boolean Retrieval Model', 'Documents', 'Document', 'Retrieval System', 'Corpus', 'Ad Hoc Retrieval', 'Information Need', 'Relevant', 'Relevance', 'Precision', 'Recall', 'Inverted Index', 'Inverted File', 'Dictionary', 'Lexicon', 'Vocabulary', 'Pattern Matching', 'Document Collections', 'Document Collection', 'Ranked Retrieval', 'Incidence Matrix', 'Effectiveness', 'Term-Document Matrix', 'Sparse Matrix', 'Posting', 'Postings', 'Postings List', 'Inverted List', 'Binary Term-Document Incidence Matrix', 'Ir', 'Relevant Documents', 'Ir System']"
