csv_file,keywords
iir-9.1.csv,"['Relevance Feedback', 'Pseudo Relevance Feedback', 'Query', 'Queries', 'Collection', 'Collections', 'Query Refinement', 'Information Need', 'Ir', 'Rocchio Algorithm', 'Query Vector', 'Relevant Documents', 'Cosine Similarity', 'Nonrelevant Documents', 'Nonrelevant Document', 'Vector Space Model', 'Vector Space', 'Term Weight', 'Term Weights', 'Recall', 'Precision', 'Positive Feedback', 'Ir Systems', 'Ir System', 'Image Search System', 'Ranking', 'Ide Dec-Hi', 'Probabilistic Relevance Feedback', 'Classifier', 'Naive Bayes Probabilistic Model', 'Boolean Indicator Variable', 'Collection Statistics', 'Term Distribution', 'Information Retrieval', 'Cross-Language Information Retrieval', 'Collection Vocabulary', 'Rocchio Relevance Feedback Model', 'Cluster', 'Multimodal Class', 'Vocabulary', 'Document Clusters', 'Web Search Engines', 'Document', 'Documents', 'Web Search', 'Excite Search Engine', 'Retrieval Performance', 'Precision-Recall Graph', 'Mean Average Precision', 'Residual Collection', 'Relevance Judgments', 'Blind Relevance Feedback', 'Query Reformulation', 'Trec Ad Hoc Task', 'Indirect Relevance Feedback', 'Implicit Relevance Feedback', 'Explicit Feedback', 'Clickstream Mining', 'Web Search Query', 'Information Filter', 'Ir Query', 'Negative Feedback', 'Query Term Weights', 'Term-Weighting', 'Spelling Correction Techniques', 'Term Frequency', 'Excite Web Search Engine', 'Full Relevance Feedback', 'Clickstream Data', 'Web Link Structure', 'Implicit Feedback', 'Relevance Feedback Strategies', 'Interactive Relevance Feedback', 'Directhit Search Engine', 'Retrieval Process', 'Optimal Query Vector', 'Optimal Query', ""Salton'S Smart System"", 'Term', 'Search', ""Searcher'S Vocabulary"", 'Relevance Feedback Techniques', 'Retrieval', 'Ad Hoc Retrieval']"
iir-13.csv,"['Text Classification', 'Naive Bayes', 'Ad Hoc Retrieval', 'Queries', 'Query', 'Search Engine', 'Index', 'Indexing', 'Standing Queries', 'Standing Query', 'Collection', 'Documents', 'Document', 'Terms', 'Recall', 'Boolean Search Engine', 'Stemming', 'Classification', 'Classes', 'Class', 'Two-Class Classification', 'Routing', 'Filtering', 'Text Categorization', 'Topic Classification', 'Topic Spotting', 'Information Retrieval', 'Computer Vision', 'Clasifier', 'Ascii', 'Unicode Utf-8', 'Word Segmentation', 'Search Engine Index', 'Sentiment Detection', 'Email Sorting', 'Classifier', 'Vertical Search', 'Topic-Specific Serach', 'Vertical Search Engines', 'Vertical Search Engine', 'Precision', 'Ranking Function', 'Machine Learning-Based Text Classification', 'Machine Learning', 'Text Classifier', 'Statistical Text Classification', 'Labeling', 'Classification Algorithms', 'Efficiency', 'Feature Selection', 'Classification Methods', 'Vector Space Classifiers', 'Support Vector Machines', 'Information Needs', 'Ir', 'Preprocessing', 'Truecasing', 'Automatic Classification', 'Ad Hoc Information Retrieval', 'Topics', 'Topic-Specific Search', 'Retrieval Systems', 'Training Data', 'Relevance Feedback', 'Evaluation Of Text Classification']"
iir-14.1.csv,"['Document Representations', 'Vector Spaces', 'Measures Of Relatedness', 'Documents', 'Document', 'Document Vectors', 'Vector Classification', 'Vectors', 'Length-Normalized Unit Vectors', 'Vector Space Classifiers', 'Knn Classification', 'Euclidean Distance', 'Underlying Distance Measure', 'Cosine Similarity', 'Length-Normalized Vectors', 'Vector Space Classification', 'Relatedness Of Two Documents', 'Unit Vectors', 'Centroids', 'Unnormalized Vectors', 'Dot Product', 'Hypersphere']"
iir-2.1.csv,"['Postings Lists', 'Postings List', 'Inverted Index', 'Tokens', 'Tokenization', 'Token', 'Term', 'Terms', 'Documents', 'Document', 'Indexing', 'Index', 'Linguistic Preprocessing', 'Postings List Data Structure', 'Proximity Queries', 'Proximity Query', 'Boolean Models', 'Boolean Model', 'Character Sequence Decoding', 'Document Delineation', 'Unicode Utf-8', 'Heuristic Methods', 'Encoding', 'Encodings', 'Xml Documents', 'Document Unit', 'Html Pages', 'Indexing Granularity', 'Precision', 'Recall', 'Xml Retrieval', 'Ir System', 'Document Collection', 'Vocabulary', 'Inverted Index Construction', 'Phrase Query', 'Machine Learning Classification Problem', 'Query', 'Querying', 'Postings Data Structures', 'Ascii Encoding', 'Byte', 'Multibyte Encoding Schemes', 'Metadata', 'Binary Representation', 'Decoding', 'Xml Files', 'Markup', 'Character Encodings', 'Digital Representation', 'Collection', 'Relevant Information', 'Implicit Proximity Search', 'Index Granularity', 'Information Needs', 'Usage Patterns']"
iir-7.1.csv,"['Term Weighting', 'Documents', 'Document', 'Vector Space Models', 'Vector Space Model', 'Cosine Scoring Algorithm', 'Search Engine', 'Search Engines', 'Cosine Scoring', 'Cosine Scores', 'Indexes', 'Query Term Proximity', 'Scoring', 'Score', 'Ranking', 'Query', 'Collection', 'Cosine Similarity', 'Terms', 'Term', 'Postings', 'Inverted Index', 'Boolean Query', 'Tf', 'Query Terms', 'Query Term', 'Heap', 'Inexact Top K Document Retrieval', 'Pointers', 'Phrase Queries', 'Index Elimination', 'Multi-Term Query', 'Idf', 'Postings Traversal', 'Low-Idf Terms', 'Stop Words', 'Champion Lists', 'Fancy Lists', 'Top Docs', 'Dictionary', 'Tf-Idf Weighting', 'Index Construction', 'Static Quality Scores', 'Query-Dependent Score', 'Query-Dependent Scores', 'Postings List', 'Postings Lists', 'Document Ids', 'Document Id', 'Global Champion List', 'Global Champion Lists', 'Impact Ordering', 'Query Termsâ\x80\x99 Postings Lists', 'Inexact Top-K Retrieval', 'Cluster Pruning', 'Document Vectors', 'Vector Space', 'Free Text Queries', 'Query Vector', 'Postings Intersection', 'Dictionary Term', 'Postings Intersection Algorithm', 'Scoring Function', 'Term Frequency', 'Clustering', 'Search System', 'Query Operators', 'Algorithm', 'Unit Vector', 'Document Unit Vector', 'Web Search', 'Learning Methods', 'Static Quality', 'High Lists', 'Concurrent Traversal', 'Document-At-A-Time Scoring', 'Query Processing']"
iir-15.1.csv,"['Support Vector Machines', 'Decision Boundary', 'Learning Methods', 'Perceptron Algorithm', 'Linear Separator', 'Naive Bayes', 'Svms', 'Decision Surface', 'Margin', 'Classifier', 'Decision Function', 'Support Vectors', 'Support Vector', 'Misclassification', 'Svm Classifier', 'Decision Hyperplane', 'Weight Vector', 'Functional Margin', 'Euclidean Distance', 'Unit Vector', 'Unit Vectors', 'Geometric Margin', 'Quadratic Function', 'Linear Constraints', 'Quadratic Optimization', 'Qp', 'Quadratic Programming', 'Algorithms', 'Optimization Problem', 'Lagrange Multiplier', 'Classification Function', 'Dual Problem', 'Dot Product', 'Data Set', 'Quadratic Optimization', 'Margin Of The Classifier', 'Probability Of Classification', 'Sigmoid', 'Unit Hypersphere', 'Document', 'Svm Decision Boundary', 'Training Data Sets', 'Classification Safety Margin', 'Test Data', 'Bias-Variance Tradeoff', 'Mathematical Optimization Problems', 'Quadratic Programming (Qp) Libraries', 'Vector Space', 'Memory Capacity Of The Model', 'Intercept', 'Hyperplane', 'Training Data', 'Quadratic Optimization Problems', 'Confidence Threshold']"
iir-13.3.csv,"['Bernoulli Model', 'Nb Classifier', 'Multinomial Model', 'Vocabulary', 'Document', 'Documents', 'Multivariate Bernoulli Model', 'Binary Independence Model', 'Term', 'Terms', 'Time Complexity', 'Binary Occurrence', 'Bernoulli Nb Model', 'Classification', 'Generation Models', 'Class', 'Tokens', 'Test Document']"
iir-1.2.csv,"['Inverted Index', 'Index', 'Indexing', 'Tokens', 'Normalized Tokens', 'Document Identifier', 'Sorting', 'Document', 'Documents', 'Dictionary', 'Postings', 'Posting', 'Term', 'Terms', 'Document Frequency', 'Boolean Search Engine', 'Query', 'Ranked Retrieval Models', 'Data Structure', 'Document Collection', 'Docid', 'Index Construction', 'Ad Hoc Text Search', 'Information Retrieval', 'Inverted File', 'Index Compression', 'Postings List', 'Indexing Terms', 'Sort-Based Indexing', 'Efficiency', 'Singly Linked Lists', 'Skip Lists', 'Explicit Pointers', 'Pointer', 'Pointers', 'Term-Document Incidence Matrix', 'Boolean Retrieval']"
iir-13.4.csv,"['Naive Bayes', 'Classification', 'Document', 'Class Membership', 'Maximum A Posteriori Probability', 'Bayesâ\x80\x99 Rule', 'Classes', 'Class', 'Classes', 'Class', 'Bayesian Text Classification', 'Conditional Distribution', 'Terms', 'Term', 'Binary Vector', 'Classification Problem', 'Text Classification Problem', 'Text Classification', 'Bernoulli Model', 'Conditional Independence Assumption', 'Random Variable', 'Vocabulary', 'Nb Models', 'Conditional Independence', 'Multinomial Model', 'Nb Classification', 'Term Distributions', 'Positional Independence', 'Conditional Probabilities', 'Bag Of Words Model', 'Ad Hoc Retrieval', 'Document Generation Model', 'Bag-Of-Words Model', 'Nb', 'Nb Classifiers', 'Concept Drift', 'Training Data', 'Term Frequency', 'Sequence Model', 'Naive Bayes Conditional Independence Assumption', 'Optimal Classifier', 'Document Space', 'Probability Distribution', 'Data Sparseness', 'Token Generation Model', 'Stop Word', 'Text Classifier', 'Probability Estimates', 'Accuracy', 'Noise Features', 'Knn']"
iir-5.1.csv,"['Index Compression', 'Dictionary', 'Inverted Index', 'Data Structures', 'Compression Techniques', 'Ir Systems', 'Ir System', 'Search Systems', 'Index', 'Indexing', 'Postings List', 'Postings Lists', 'Query Term', 'One-Term Query', 'Disk Seek', 'Query', 'Memory', 'Disk', 'Decompression Algorithms', 'Compressed Postings List', 'Compressed Postings Lists', 'Retrieval System', 'Uncompressed Postings Lists', 'Disk-To-Memory Transfer', 'Posting', 'Postings', 'Docid', 'Termid', 'Terms', 'Term', 'Collections', 'Collection', 'Byte Encoding', 'Information Retrieval', 'Reuters-Rcv1', 'Nonpositional Postings', 'Positional Index', 'Rule Of 30', 'Tokens', 'Lossy Compression', 'Case Folding', 'Stemming', 'Stop Word Elimination', 'Vector Space Model', 'Dimensionality Reduction Techniques', 'Latent Semantic Indexing', 'Short Queries', 'Vocabulary', 'Dictionary Compression', 'Information Retrieval System', 'Ir', 'Disk Space', 'Compression Ratios', 'Caching', 'Cache', 'Decompression Methods', 'Blocked Storage', 'Postings File', 'Variable Byte Encoding', 'Γ Encoding', 'Compressed Index', 'Porter Stemmer', 'Web Search', 'Documents', 'Collection Frequency', 'Power Law', 'Zipf Function', 'Main Memory', 'Compression Algorithms', 'Dictionary-As-A-String Method', 'Nonpositional Index', 'Stop Words', 'Stop Word', 'Stop List', 'Bits', 'Lemmatizer', 'Lossy Methods', ""Heaps' Law"", 'Log-Log Space', ""Zipf'S Law""]"
iir-11.3.csv,"['Binary Independence Model', 'Prp', 'Boolean', 'Binary', 'Documents', 'Document', 'Queries', 'Query', 'Binary Term Incidence Vectors', 'Term', 'Terms', 'Vector Representation', 'Incidence Vector', 'Independence', 'Naive Bayes Models', 'Multivariate Bernoulli Naive Bayes Model', 'Probabilistic Retrieval Strategy', 'Relevance', 'Document Relevance', 'Estimated Probability Of Relevance', 'Bim', 'Bayes Rule', 'Document Collection', 'Prior Probability', 'Relevant Document', 'Relevant Documents', 'Relevant Document', 'Relevant Documents', 'Nonrelevant Document', 'Collection', 'Ranking Function', 'Query Terms', 'Ranking Of Documents', 'Odds Of Relevance', 'Probability Of Relevance', 'Naive Bayes Assumption', 'Naive Bayes Conditional Independence Assumption', 'Retrieval Status Value', 'Odds Ratio', 'Relative Frequency', 'Maximum Likelihood Estimate', 'Mle', 'Smoothing', 'Pseudocounts', 'Bayesian Prior', 'Uniform Distribution', 'Vocabulary', 'Maximum A Posteriori', 'Frequency Of Term Occurrence', '(Pseudo-)Relevance Feedback', 'Iterative Process', 'Relevance Judgments', 'Bayesian Updating', 'Bernoulli Random Variable', 'Pseudo-Relevance Feedback', 'Tf-Idf', 'Probability Function', 'Vector Space Model', 'Information Need', 'Relevance Feedback', 'Probabilistic Retrieval', 'Term Frequency', 'Document Frequency', 'Document Length', 'Probability Of Document Relevance', 'Term Incidence Vectors', 'Term Incidence Vector', 'Term Incidence Vectors', 'Term Incidence Vector', 'Log Odds Ratios', 'Maximum A Posteriori Estimation', 'Idf Weighting', 'Probabilistic Approaches', 'Relevance Feedback Weighting', 'Data Analysis', 'Algorithm', 'Tf-Idf Value', 'Odds', 'Probability', 'Idf', 'Beta Distribution Prior', 'Prior Distribution', 'Pseudo-Relevance Feedback Version']"
iir-10.5.csv,"['Text-Centric Xml', 'Data-Centric Xml', 'Text-Centric Retrieval Engine', 'Data-Centric Xml Retrieval', 'Structured Retrieval', 'Xml Structure', 'Query', 'Queries', 'Query', 'Queries', 'Xml Documents', 'Unstructured Retrieval Methods', 'Xml Document Retrieval', 'Relevance-Ranked Results', 'Relational Databases', 'Xml Queries', 'Ranking', 'Text-Centric Approaches', 'Xml', 'Data-Centric Approaches', 'Text-Centric Retrieval Engine', 'Text-Centric Structured Retrieval Model', 'Query Languages', 'Xquery', 'Xquery-Based Ranked Retrieval System', 'Information Retrieval', 'Xml Retrieval', 'Data-Centric Xml Retrieval Systems', 'Text-Centric Xml Retrieval', 'Joins', 'Database Framework', 'Tuples', 'Information Need', 'Databases', 'Database', 'Data Collections']"
iir-11.4.csv,"['Probabilistic Methods', 'Ir', 'Computational Linguistics', 'Probabilistic Ir Model', 'Bim', 'Boolean Representation Of Documents', 'Boolean Representation Of Queries', 'Boolean Representation Of Relevance', 'Term Independence', 'Terms', 'Term', 'Query', 'Queries', 'Document Relevance', 'Bm25 Weighting Scheme', 'Ir Systems', 'Probabilistic Ir System', 'Probabilistic Ir Systems', 'Tf-Idf', 'Vector-Space Ir System', 'Okapi Bm25', 'Non-Binary Model', 'Collections', 'Collection', 'Bm25 Weights', 'Okapi Weighting', 'Idf', 'Relevance Feedback', 'Documents', 'Document', 'Query Terms', 'Positive Tuning Parameter', 'Length Normalization Of The Query', 'Tuning Parameters', 'Tuning Parameter', 'Relevance Judgments', 'Document Term', 'Bm25 Term Weighting', 'Bayesian Network Approaches', 'Bayesian Networks', 'Bayesian Network', 'Directed Graphs', 'Probabilistic Dependencies', 'Directed Acyclic Graphs', 'Document Collection Network', 'Query Network', 'Probabilistic Network', 'Boolean And Probabilistic Models', 'Statistical Ranked Retrieval Model', 'Structured Query Operators', 'Trec Evaluations', 'Bayesian Network-Based Information Retrieval Systems', 'Probabilistic Models', 'Probabilistic Model', 'Probabilistic Ir', 'Boolean Representation', 'Relevance', 'Term Weighting Models', 'Term Weighting Scheme', 'Vector Space', 'Cosine Similarity', 'Probability Theory', 'Probabilistic System', 'Tree Structure', 'Term Dependencies', 'Tree Structure Of Dependencies', 'Tree Augmented Naive Bayes Model', 'Full-Text Search Collections', 'Term Frequency', 'Document Length', 'Weighting Scheme', 'Document Scoring', 'Idf Weighting', 'Stop List', 'Document Term Frequency Scaling', 'Binary Model', 'Term Weight', 'Length Normalization', 'Term Frequency Scaling', 'Document Term Frequency', 'Document Length Scaling', 'Term Weighting Method', 'Query Vector', 'Information Retrieval', 'Probabilistic Graphical Model', 'Information Need', 'Query Subexpressions', 'Boolean Models', 'Inquery Text Retrieval System', 'Machine Learning', 'Term Weight', 'Grid Search']"
iir-5.2.csv,"['Dictionary Compression', 'Dictionary Data Structures', 'Compression Ratios', 'Dictionary', 'Dictionaries', 'Ir System', 'Disk Seeks', 'Query', 'Queries', 'Disk', 'Main Memory', 'Collections', 'Enterprise Search Server', 'Vocabulary', 'Search Systems', 'String', 'Data Structure', 'Bytes', 'Byte', 'Gigabytes', 'Pointer', 'Reuters-Rcv1', 'Term', 'Terms', 'Binary Search', 'Blocked Storage', 'Term Pointer', 'Term Pointers', 'Front Coding', 'Minimal Perfect Hashing', 'Hash Function', 'B-Tree', 'Postings File', 'Onboard Computers', 'Document Frequency', 'Postings List', 'Megabytes', 'Dictionary Terms', 'Reuters-Rcv1 Dictionary', 'Postings Pointer', 'Term List', 'Postings', 'Query Evaluation', 'Multiterabyte Collection', 'Documents', 'Memory', 'Gb', 'Four-Byte Pointers', 'Mb', 'Compressed Dictionary', 'Linear Search', 'Uncompressed Dictionary', 'Perfect Hashes', 'Perfect Hash Function', 'Compression Scheme', 'Memory-Hogging Word Processing Suite']"
iir-10.4.csv,"['Inex', 'Initiative For The Evaluation Of Xml Retrieval', 'Xml Retrieval', 'Collections', 'Collection', 'Queries', 'Query', 'Inex 2002 Collection', 'Co Topics', 'Content-And-Structure Topics', 'Cas Topics', 'Cas Topic', 'Structural Constraints', 'Relevance Assessments', 'Unstructured Retrieval', 'Component Coverage', 'Topical Relevance', 'Relevance-Coverage Combinations', 'Binary Relevance Judgments', 'Unstructured Information Retrieval', 'Precision', 'Recall', 'F', 'Binary Relevance Assessments', 'Relevance', 'Precision At K', 'Unstructured Bags Of Words', 'Documents', 'Document', 'Structured Retrieval', 'Precision-Oriented Tasks', 'Relevance Judgments', 'Collection Statistics', 'Test Collection', 'Structured Documents', 'Keyword Queries', 'Cas Queries', 'Topical Relevance Dimension', 'Evaluation Scheme', 'Marginal Relevance', 'Vector Space System', 'Xml Retrieval Effectiveness', 'Language-Model-Based System', 'Full-Structure Model', 'Relevane Judgments', 'Information Needs', 'Tree', 'Algorithms', 'Unstructured Retrieval Effectiveness', 'Binary Relevance', 'Binary Evaluation', 'Graded Evaluation', 'Relevant Documents']"
iir-3.4.csv,"['Phonetic Correction', 'Tolerant Retrieval', 'Query', 'Phonetic Hashing', 'Phonetic Hash', 'Inverted Index', 'Vocabulary Terms', 'Soundex Code', 'Soundex Codes', 'Soundex Index', 'Soundex', 'Soundex Algorithms', 'Soundex Algorithm', 'Soundex Map', 'Equivalence Class', 'Equivalence Classes', 'Algorithms', 'Algorithm', 'Searches', 'Terms', 'Query Terms', 'Soundex Match', 'String']"
iir-2.3.csv,"['Postings List Intersection', 'Skip Pointers', 'Postings Lists', 'Postings List', 'Skip List', 'Skip Lists', 'Query', 'Query Terms', 'Search Engine', 'Term', 'Vocabulary', 'Skip List Pointer', 'Skip Span', 'Index', 'Index Construction', 'Postings List Data Structures', 'Recall', 'Inverted Index', 'Encoding', 'Disk Postings List']"
iir-6.2.csv,"['Term Frequency', 'Term Weights', 'Query Term', 'Query Terms', 'Document', 'Documents', 'Query', 'Free Text Query', 'Search Interface', 'Boolean Operators', 'Bag Of Words', 'Bag Of Words Model', 'Term', 'Terms', 'Stop Words', 'Inverse Document Frequency', 'Collection Frequency', 'Collection', 'Document Frequency', 'Idf', 'Tf-Idf Weighting', 'Tf-Idf Weight', 'Document Vector', 'Dictionary', 'Dictionary Terms', 'Dictionary Term', 'Overlap Score Measure', 'Scoring', 'Zone', 'Weight', 'Weighting', 'Document-Level Statistic', 'Tf-Idf Weighting Scheme', 'Ranking', 'Search Operators', 'Weighting Scheme', 'Boolean Retrieval', 'Collection-Wide Statistic', 'Df', 'Cf', 'Reuters Collection', 'Tf-Idf']"
iir-12.2.1.csv,"['Query Likelihood Model', 'Query Likelihood Language Models', 'Ir', 'Language Modeling', 'Language Models', 'Language Model', 'Language Modeling', 'Document', 'Documents', 'Collection', 'Likelihood', 'Bayes Rule', 'Prior Probability', 'Query Generation Process', 'Multinomial Unigram Language Model', 'Multinomial Coefficient', 'Query', 'Lm', 'Random Process', 'Query Terms', 'Collection Statistics', 'Document Model', 'Multinomial Naive Bayes Model', 'Language Modeling Approach', 'Terms']"
iir-12.1.3.csv,"['Multinomial Distributions', 'Multinomial Distribution', 'Unigram Language Model', 'Unigram Models', 'Language Model', 'Language Models', 'Multinomial Probability', 'Bag Of Words', 'Multinomial Coefficient', 'Document', 'Term Vocabulary', 'Vocabulary', 'Likelihood Ratio', 'Speech Recognition', 'Ir', 'Model Distribution', 'Query', 'Bag Of Words Models', 'Terms', 'Multinomial Model', 'Training Sample']"
iir-9.csv,"['Relevance Feedback', 'Synonymy', 'Recall', 'Information Retrieval Systems', 'Search', 'Query Terms', 'Query Reformulation', 'Automatic Thesaurus Generation', 'Wordnet', 'Spelling Correction', 'Pseudo Relevance Feedback', 'Blind Relevance Feedback', 'Indirect Relevance Feedback', 'Query Expansion', 'Collections', 'Query', 'Query Refinement', 'Global Methods', 'Local Methods', 'Documents', 'Terms']"
iir-3.3.csv,"['Documents', 'Document', 'Edit Distance', 'K-Gram Overlap', 'Spelling Correction Algorithms', 'Query', 'Queries', 'Search Engines', 'Search Engine', 'Isolated-Term Correction', 'Context-Sensitive Correction', 'Edit Operations', 'Edit Operation', 'Levenshtein Distance', 'Dynamic Programming Algorithm', 'Terms', 'Term', 'Vocabulary', 'Decoding Problem', 'B-Tree', 'Permuterm Index', 'Dictionary Terms', 'B-Tree Traversal', 'K-Gram Indexes', 'K-Gram Index', 'Vocabulary Terms', 'Vocabulary Term', 'Query Term', 'Query Terms', 'K-Grams', 'Retrieval Process', 'Postings', 'Bigram', 'Bigrams', 'Jaccard Coefficient', 'Coefficient', 'Context Sensitive Spelling Correction', 'Spelling Correction', 'Spell-Correction', 'Dictionary', 'Spelling Suggestion', 'Multiple-Term Query', 'Postings Hits', 'Algorithm', 'Collection', 'Phonetic Similarity', 'Dynamic Programming', 'Spelling Correction Problem', 'Codewords', 'Search', 'Query String', '2-Gram', 'Query Logs', 'Biword', 'Biwords']"
iir-14.csv,"['Vector Space Classification', 'Document Representation', 'Naive Bayes', 'Terms', 'Term', 'Binary Vector', 'Text Classification', 'Vector Space Model', 'Tf-Idf Weight', 'Document Space', 'Classification Function', 'Classification Methods', 'Real-Valued Vectors', 'Classification', 'Contiguity Hypothesis', 'Documents', 'Document', 'Documents', 'Document', 'Classification Tasks', 'Weighted Representations', 'Length-Normalized Tf-Idf Representations', 'Knn', 'Vector Space', 'Rocchio Classification', 'K Nearest Neighbor Classification', 'Test Document', 'Training Set', 'Text Classifiers', 'Linear Classifiers', 'Linear Decision Hyperplanes', 'Bias-Variance Tradeoff', 'Nonlinear Models', 'Linear Models', 'Training Data', 'Two-Class Classifiers', 'One-Of Tasks', 'Any-Of Tasks', 'Any-Of Problems', 'One-Of Problems', 'Stop List', 'Centroids', 'Prototypes', 'Class', 'Weighting', 'Rocchio', 'Knn Classification', 'K Nearest Neighbors']"
iir-2.4.csv,"['Positional Postings', 'Positional Posting', 'Phrase Queries', 'Phrase Query', 'Queries', 'Query', 'Postings Lists', 'Postings List', 'Ranked Retrieval', 'Biword Indexes', 'Biword Index', 'Boolean Query', 'Boolean Queries', 'Documents', 'Document', 'Part-Of-Speech-Tagging', 'Phrase Index', 'Terms', 'Term', 'Vocabulary', 'Positional Indexes', 'Positional Index', 'Token Index', 'Merge Operation', 'Document Collection', 'Next Word Index', 'Implicit Phrase Query', 'Implicit Phrase Queries', 'Web Query', 'Term Proximity Weighting', 'Biwords', 'Biword Indexing Model', 'Indexing Model', 'Tokenize', 'Tokens', 'False Positive Match', 'Biword Dictionary', 'Term Frequency', 'Inverted Index', 'K Word Proximity Searches', 'Postings Intersection', 'Positional Postings Lists', 'Search Engines', 'Search Engine', 'Query Terms', 'Index', 'Part-Of-Speech Patterns', 'Searches', 'Dictionary', 'Postings', 'Posting', 'Docid', 'Non-Positional Index', 'Compressed Positional Index', 'Collection']"
iir-13.1.csv,"['Text Classification Problem', 'Document Space', 'Class', 'Classes', 'Labels', 'High-Dimensional Space', 'Learning Method', 'Learning Algorithm', 'Classification Function', 'Classifier', 'Supervised Learning', 'Naive Bayes Learning Method', 'Naive Bayes', 'Nb Classifier', 'Nb Learning Method', 'Text Classification', 'Reuters-Rcv1 Collection', 'Training Documents', 'Test Set', 'Test Data', 'Classification Problem', 'Accuracy', 'Training Set', 'Document', 'Documents', 'Document', 'Documents', 'Categories', 'Distribution', 'Training Data']"
iir-1.4.csv,"['Boolean Retrieval Model', 'Ranked Retrieval Models', 'Free Text Queries', 'Free Text Querying', 'Documents', 'Document', 'Query', 'Querying', 'Queries', 'Boolean Operations', 'Boolean Operators', 'Boolean Expression', 'Terms', 'Term', 'Proximity Operator', 'Information Need', 'Information Needs', 'Phrase Search', 'Boolean Queries', 'Boolean Query', 'Boolean Search', 'Inverted Index', 'Dictionary', 'Postings Lists', 'Term Frequency', 'Unstructured Search', 'Boolean Model', 'Vector Space Model', 'Boolean Retrieval Models', 'Query Optimization', 'Ad Hoc Searching', 'Ranked Retrieval', 'Wildcard Query', 'Boolean Query Models', 'Recall', 'Precision', 'Query Models', 'Index Structures', 'Unstructured Information', 'Indexing']"
iir-11.2.csv,"['Probability Ranking Principle', 'Collection Of Documents', 'Query', 'Ordered List Of Documents', 'Binary Notion Of Relevance', 'Document', 'Documents', 'Collection', 'Random Variable', 'Probabilistic Model', 'Probability Of Relevance', 'Information Need', 'Nonrelevant Document', 'Relevant Document', '1/0 Loss', 'Bayes Risk', 'Prp', 'False Positives', 'False Negatives', 'Ranked Retrieval', 'Ordered List', 'Reference Retrieval System', 'Accuracy', 'Bayes Optimal Decision Rule', 'Relevance', 'Top K Documents', 'Ir', 'Loss Models', 'Utility Models']"
iir-4.1.csv,"['Index Construction', 'Inverted Index', 'Indexing', 'Indexer', 'Index', 'Indexes', 'Indexing Algorithms', 'Indexing Algorithm', 'Blocked Sort-Based Indexing', 'Static Collections', 'Single-Pass In-Memory Indexing', 'Vocabulary', 'Collections', 'Collection', 'Computer Clusters', 'Dynamic Indexing', 'Ranked Retrieval', 'Documents', 'Document', 'Local File System', 'Content Management Systems', 'Content Management System', 'Databases', 'Database', 'Information Retrieval (Ir) System', 'Ir System Design', 'Memory', 'Caching', 'Seek Time', 'Buffer', 'System Bus', 'Disk I/O', 'Ir Systems', 'Ir System', 'Single-Machine Algorithm', 'Sort-Based Indexing Algorithm', 'Enterprise Search', 'Application Programming Interfaces', 'Ir', 'Clock Cycles', 'Byte', 'Disk', 'Megabyte', 'Megabytes', 'Algorithm', 'Web Search', 'Http', 'Apis', 'Information Retrieval', 'Main Memory Caching', 'Mb', 'Blocks', 'Block', 'Main Memory', 'Decompression Algorithm', 'Gigabytes', 'Gb']"
iir-7.3.csv,"['Vector Space Scoring', 'Vector Space Score', 'Query Operators', 'Vector Space Model', 'Free Text Queries', 'Free Text Query', 'Vector Space Scoring Model', 'Queries', 'Query', 'Index', 'Indexes', 'Retrieval Methods', 'Search Engine', 'Documents', 'Document', 'Boolean Queries', 'Wildcard Queries', 'Phrase Queries', 'Phrase Query', 'Query Terms', 'Retrieved Document', 'Web Search Engines', 'Boolean Retrieval', 'Term', 'Terms', 'Document Vector', 'Boolean Index', 'Evidence Accumulation', 'Postings', 'Dictionary', 'Biword', 'Biwords', 'Idf', 'Phrase Retrieval', 'Query Operator Interaction', 'Free Text Retrieval', 'Conjunctive Query', 'Vector Space Index', 'P-Norms', 'Vector Space Retrieval', 'Boolean', 'Vector Space', 'Vector Space Queries', 'Vector Space Query', 'Wildcard Operator', 'Query Vector', 'Retrieval Algorithms', 'Query Parsing']"
